ID_REF,GSM473654,GSM473655,GSM473656,GSM473657,GSM473658,GSM473659,GSM473660,GSM473661,GSM473662,GSM473663,GSM473664,GSM473665
259542_at,288.5,463.2,337.5,405.2,347.5,328.6,366.3,291.2,464,599.9,565.6,329.1
259543_at,620.1,459.9,735.1,722.3,796.4,395.1,725.4,590.2,648.6,781.8,631.8,732
259544_at,40032.9,36750.8,54400.1,25820.4,24018,27237.1,37276.3,35446.3,48904.2,20783.7,22962.4,26884.6
259545_at,335.6,443.4,254,349.8,305.6,221.2,290.5,296,278.5,248.7,358.6,302.7
259546_at,356.4,383.1,252.1,292,314.3,540.6,415.3,351.5,480.5,431.6,325,370.5
259547_at,62.5,145.6,33,30.3,95.8,62.5,26.2,3.7,60.2,8.7,30.9,11.7
259548_at,12.4,27.4,104.7,87.1,120.9,6.7,64.9,97.1,6.5,90.2,53,148.5
259549_at,66.2,85.5,39.2,47.8,40.9,7.1,5.4,46.9,10.1,63.9,10.8,74.8
259550_at,59.6,92.9,11.3,1238,1099.6,2020.5,266.4,176.7,37.2,4971,3492.7,3665.4
259551_at,289.6,326.2,320.3,316.7,351.7,217.2,253,262.9,254.6,355.5,467.3,339.5
259552_at,48.5,176.3,145.9,8.2,71.4,42.4,91.1,24.6,116.9,7.6,50.6,97.6
259553_x_at,534.2,359.5,98.7,1042.3,941.3,1038.4,662.9,252,291.1,946.2,1078.2,801.7
259554_at,25.6,135.2,12.5,100.6,58.8,200.1,5.5,3.7,170.2,9.6,52.9,86.2
259555_at,4.1,7,10.1,3.7,4.2,7.6,3.8,5.4,23.7,3.3,13.8,8.1
259556_at,4.5,21.1,13.6,4.1,5.7,5.1,3.3,20.9,15.5,6.8,5.1,7.3
259557_at,2.7,54.5,15.7,83.3,22,12,21,14.6,14,3.2,5.8,5.4
259558_at,8,12,12.9,44.9,3.1,8.2,6.2,3,16.4,2.9,3.5,5.7
259559_at,5.2,3.6,2.8,213.1,255.5,284.4,8.1,37.8,21,554.4,385.6,407.6
259560_at,746.3,874.1,614.5,1124.1,1306.1,1242.5,977.3,1257.4,1096.4,1365.1,1225.5,1324.5
259561_at,2437.1,3566,1786.5,7166.8,8337.7,7822.1,5886.3,4369.5,3463.3,8130.4,8297.4,6394.9
259562_at,71.6,86.2,107.7,111.7,72.2,115.3,78.8,76.7,38.5,107.8,171.3,98.5
259563_s_at,163.8,81.4,131.2,84.2,87.2,12.7,111.1,102.2,20.3,95.7,168.6,100.9
259564_at,860.5,844.3,851.8,642,720,528,757.8,783.7,882.8,715.9,731.9,655.7
259565_at,11.2,54.1,12.9,23.9,2.4,5.8,4.3,23.3,10.3,2.4,48.3,3.2
259566_at,14.2,56.7,11,5.4,6,9.1,43.4,3.6,12.3,33.5,7.4,7.9
259567_at,22,12.9,13.6,10.9,8.2,4.4,5.4,14.9,19.4,2.1,68.7,116.8
259568_at,109.7,14,81.1,92.4,78.1,7.2,92.6,60.9,72.1,108.6,6.1,20.2
259569_at,6.7,53.3,13.7,7.3,47.4,12.1,61.8,67.9,24.8,10.6,9.2,16.1
259570_at,10382.4,10688.8,11640.7,1928.8,2119.3,6578.2,10476.4,8838.6,9876.7,2092.1,2347,2173.7
259571_at,356.8,329.6,318.2,224.8,373.8,371.7,317.5,292.6,281.4,181.9,234.7,297.8
259572_at,13.1,7.5,7.7,12.1,40,16,12.9,12.9,19.5,8.4,18.2,6.1
259573_at,127.4,115.5,142.3,95.8,123.5,156.2,170,117.9,97,96.4,98.8,81.2
259574_at,68.9,111.9,35.8,8.3,63.9,56.9,102.5,139.2,30.6,26.8,42.4,62.2
259575_at,89.2,76.2,52.1,22.9,66,64.2,26.6,28.7,73.9,80.8,77.2,50
259576_at,12,98.3,56,72.3,42.5,57.3,44.3,96.9,65.9,14.2,10.4,93.5
259577_at,1002.4,859.6,541,924.9,775.5,1023.2,1102.6,1007.2,1328.5,732,811.5,944.1
259578_at,42.6,8.5,104.4,46.4,11,8.8,46.6,79.3,63.8,58.2,9.8,57.7
259579_at,17.9,53.5,119.9,109.1,121,226.2,78.3,30.6,49.4,33.6,138.8,64.1
259580_at,4.8,115.7,191.4,74.4,8.9,17.6,8.9,6.1,145.7,43.2,56.9,92.5
259581_at,12.5,182,46,68.4,50.9,55.4,60.7,110.4,109.4,68.2,110.9,51.6
259582_at,339.9,434.2,364.3,285.7,370,161.5,280.3,369.3,379.3,334.6,375.1,312.3
259583_at,284.5,243.3,234.6,186.3,118.7,119.6,331.7,270.7,271.3,162.8,120.7,201.1
259584_at,6,68.9,17.8,57,4.6,7.3,17.2,57.8,57.9,25,76.4,40.5
259585_at,196.1,318.7,301.9,193.3,174,53.3,178.1,175.6,39,222.1,150.1,118.7
259586_at,615.4,437,525.2,279.7,293,317,429.4,414.5,602.5,262,277.2,268.9
259587_at,667.6,688.8,504.5,755.1,735.9,999.4,630.7,635.7,759.3,713.9,724.2,614.6
259588_at,2171.5,1383.4,1694.4,2071.2,1821.8,2202.1,1867.4,2103.8,2415.4,1851.5,1746.1,2727.4
259589_at,10.4,14.6,191.6,53.4,94.7,10.9,50.9,52.8,9.2,34,84.1,11.1
259590_at,42.8,59.9,91,33.3,24.1,18.9,32.3,105.4,141.7,54,38,127.6
259591_at,1648.2,1272.9,1343.7,716.2,663,549.8,1468,1488,1245.1,945.6,537.1,649.3
259592_at,5413.7,4201.3,6125,3822,3841,8774.3,6260.1,5461.5,6954.9,3413.6,3365.1,4086.9
259593_at,2257.4,1760.6,1780,2710.8,2233.2,1938.8,2090.3,2168,2326.4,2485.9,2698.3,2767.6
259594_at,1889.8,1434.5,1577.4,1205.2,1245,1417.5,1568.8,1474.8,2217.8,1462.8,1230.8,1656.5
259595_at,249.5,296.2,182.7,66.8,80.5,21,168.2,155.1,74.3,63.7,125.2,76.1
259596_at,265.6,184.9,243.7,171.4,118.8,148.4,114.6,166.4,127.5,69.6,144.4,50.5
259597_at,101.9,244.1,278.9,266.9,146,135.2,160,212.9,284,103.4,217.5,213.3
259598_at,271.1,293,358.9,321.5,331.1,378.3,162.7,175.2,232.8,374.8,695.4,482.5
259599_at,526.9,472.5,414.5,480.6,498.6,367.2,651.2,658.1,566.2,586.6,371.8,376.4
259600_at,77,170,164,154.8,137.1,278.5,228.7,203.1,175.7,229.1,184.1,126.5
259601_s_at,54.9,39.4,154.4,103,10.7,54.6,79.9,81.1,17.1,49.1,18.4,105.7
259602_at,9.6,51.7,37.9,41.5,14.6,66.3,136.2,16.2,15.5,14.8,30.3,47
259603_at,1694.6,1859.6,1594.4,1501.2,1431.8,1411.4,2100.5,1840.1,1863.6,1569.6,1242.5,1423.5
259604_at,2880,2596.4,3916.6,3920.2,3539.5,3003.5,2953.5,2856.2,3812.2,4206.3,3168.1,3885.1
259605_at,278.5,329.8,298.8,279.7,388,285.3,454.7,373.6,36.6,350.5,220,326.4
259606_at,46.9,143.3,53.4,75.6,103,7.6,59.7,44.5,8,25,33.5,30
259607_at,14.4,17.5,117.6,107.4,84.5,105.5,64.3,73.7,7,6.9,53.2,16.8
259608_at,32.7,89.1,168.9,138.5,115.5,51.5,7.1,77.1,136.8,58.8,112.2,62.4
259609_at,4309.8,3489.5,4437.4,2581.5,3021.9,2239.7,1684.6,1138.6,1331.8,1422,1551.7,1350.2
259610_at,422.4,485.7,286.3,375.4,486.2,292.9,536.5,441,441.1,527.7,581.2,423.1
259611_at,474.4,467.6,410.7,420.4,498.5,413.2,389.3,407.3,393.7,399.3,438.1,317.2
259612_at,13871.7,14076.3,10889.5,12173.7,14272.7,11509.4,12537.4,13528.9,12798.3,12537.4,13307.3,11132
259613_at,3.6,2.9,6.3,39,44.4,3.6,2.1,2.6,4.9,1.5,7.3,64
259614_at,7,7.2,28.2,10.3,12.9,10.5,9.7,7.7,36.2,14.5,12.8,14.7
259615_at,12.1,67.5,16.1,44.9,41.8,9.3,15,6.4,25.3,9.5,10.2,12.2
259616_at,538.2,455.3,723.1,220.5,355.1,286.1,401.4,324.2,378,313.3,360,342.3
259617_at,294,530,505.4,310.7,310.1,321.1,327.4,370.6,547.5,420.9,304.7,474.9
259618_at,95.4,158.1,44.8,168,155.5,138,28.9,108,17.9,133,366.4,256.8
259619_at,14.6,61.6,12.4,31.2,66.1,13.9,18.7,16.6,30,82.8,29.9,33.3
259620_s_at,4.7,13.5,10.4,12.8,3.4,19.8,5,9.3,13.7,3.4,11.3,5.9
259621_at,49,10.3,62.9,2.5,11.2,81.3,45.8,6,10.8,30.5,9,41.2
259622_at,3.3,56.9,101.6,42.9,17.2,82.6,10.3,6.3,7.1,26.4,5.8,64.4
259623_at,9.3,8.1,17.7,10.2,13.9,12.9,6.2,9,34.8,11.3,7.9,23.3
259624_at,4.3,9.7,6.4,5.9,5.5,4.8,7.6,4.6,19,3.3,3.4,47.3
259625_at,25604.8,24905.6,27244.2,17502.4,19282.3,23462.2,26035.1,24760.1,25270.7,17336.8,19461.4,18992.7
259626_at,795.7,688.9,922.5,1163.9,1268.1,1764.8,856.1,898.7,947.9,1107.7,1284.2,1542.4
259627_at,4051.6,4345.4,3780.9,3175,3241.9,3413.3,3741.5,3968.4,4376.5,2990.8,3103.7,3130.5
259628_at,79.1,45.4,156,94.3,76.3,174.9,132.6,77.4,32.2,108.6,100.3,95.4
259629_at,349,390.8,409.3,440.7,446.9,467.1,368.6,331.2,417.2,588.9,297.9,570.7
259630_at,214.2,206.7,255.9,271.6,271.4,187.9,327.6,272.3,50.1,295.6,236.8,184.7
259631_at,16.4,11.9,33.5,34.3,13.1,11.7,51.5,37.3,13,22.7,17.2,15.1
259632_at,181.1,156.3,112.7,216.7,264.5,270.1,438.6,383.1,238.5,250.3,253.7,273.3
259633_at,1079,1385.8,929.3,855.4,932.4,818,1161.3,1291.8,838.6,639.9,664.7,765.4
259634_at,4,105.4,24.7,67.9,6.5,10.6,15.2,3.7,15.1,10.3,18.6,13
259635_at,6.3,4.7,8.5,11.3,4.5,17.5,4.4,9.8,15.8,4.7,5.7,5
259636_at,74.9,88.4,53.4,41.1,33.6,61.8,63.4,74.8,121.5,67.5,11.9,32
259637_at,86,93.2,204.3,130.6,108.1,15.7,147.3,137.6,34,129.5,149.5,67.9
259638_at,271.8,420.2,648.3,316.2,313.4,543.9,382.5,430.8,632.3,493.4,256.5,496.5
259639_at,827.7,812.5,631.7,901.5,944.3,807.7,970.6,956,571.7,879.3,912.3,746.1
259640_at,27585.5,25825.9,38026.7,21521.3,19675,20576.4,13977.1,13176.6,15529.6,11238.3,13699.8,15120.8
259641_at,144.3,187.7,142.1,99.9,92.7,126.2,97.7,114.5,11.4,74.1,82.8,56.1
259642_at,331.2,293.2,203.5,309.2,338.3,296,410.7,343.7,408.3,292.8,221.4,355.7
259643_at,201.1,112.6,174.8,131.5,184.3,161.2,190.1,218.5,18.8,77.4,109.5,147.4
259644_at,72.5,210.6,58.8,127.6,188.2,142.6,134.1,135.6,49.5,164.8,125.2,122
259645_at,697.4,653,746.4,777.4,571.8,651.7,922.2,594.3,736.1,806.5,620.4,526.5
259646_at,326.2,286.9,216.1,436.1,376,392.5,360.5,245.1,348.9,360.2,466.4,437.4
259647_at,393.7,503,363.2,316.1,484.3,266.2,374.8,409.6,455.2,351.9,378.4,392.1
259648_at,78.1,63.5,79,72.2,96.6,74.5,119.3,131.1,164.4,58.2,116,181.6
259649_at,189.1,201.3,219.7,163.7,188.7,221.6,132.2,207.4,357.1,131.9,131.7,112.4
259650_at,75.6,86.5,81.1,57.2,36.1,28.5,16.1,73,130.3,83.1,79.7,67.8
259651_at,98.4,138.2,154.2,141.3,63.4,177.3,89.3,141.7,10.7,90.4,82.5,131
259652_at,145.4,91.6,142.1,5.3,125.6,12.3,94.6,82.7,153.4,48.7,80.4,54.4
259653_at,86.1,109,51.9,21.9,58.2,22.8,14.4,59.5,34.5,7.8,14.2,24.2
259654_at,11.5,12.1,11.1,7.2,3.7,8.2,11.8,5.9,21.1,5.9,4.5,66.2
259655_at,1145,1049.8,1100.7,3025.9,2942.3,2349.5,1329,1297.1,1400.6,3575,3205.9,3198.2
259656_at,4.5,7.4,14,28.5,45.5,35,70.8,38.1,9,29.1,44.8,50.6
259657_at,14,51.6,87.3,7.8,54.6,12.4,101.2,14.7,14.1,9.4,15.3,26
259658_at,542.6,496.8,375.7,301.2,333.9,394.6,428.2,529.9,322.3,354.6,307.2,251.6
259659_at,121.7,172.2,175.8,265.8,301.6,167.9,196.5,260.3,247,416.6,226.1,260.9
259660_at,4825.9,3905.4,3725.5,2502.6,2565.4,4596.7,3563.6,4441.7,4864.4,2025.1,2145.3,2216.1
259661_at,495.2,402.9,398.9,672,709.8,1314.8,443,397,378,564.7,842.5,621.2
259662_at,270.4,263.4,273.9,234.1,271.1,151.6,222.8,187.1,161,253.1,143.2,233.3
259663_at,182.2,126.5,368.3,287.6,174.7,371,192.4,246.2,440.9,219.6,175.9,399
259664_at,6011.2,5308.8,4476.9,4195.6,3723.1,4767.3,4294.4,5764.1,6033.1,4203.6,3475.2,4778.6
259665_at,539.4,522.1,431.1,435.8,483.6,589.9,467.8,621.8,383,346.2,325.4,373.8
259666_at,468.2,369.4,553.2,602.8,540.5,511.3,466.1,458.7,549.6,585.6,718,617.4
259667_at,184.6,253.1,256.1,208.6,191.9,257.3,271.1,233.3,321.9,221.4,146.8,254.3
259668_at,4,42.2,88.4,15.1,7,7,94.4,11.5,24.6,53.6,6.3,9.3
259669_at,447.1,391.4,316.1,482.4,428.5,372.6,421.9,503.8,348.1,412.2,294.5,309.4
259670_at,475.3,392.7,732.1,454.1,528,816.9,476.1,499.6,454.2,600.4,631.2,516.5
259671_at,830.7,705.2,608.7,1317.3,1137.8,1022,1048.7,885.8,704.6,1419.8,1643,1082.5
259672_at,144.3,153.8,207.3,213.2,284.3,174.4,200.6,140.5,193.6,268.8,296.5,318.6
259673_at,334.9,480.1,329.3,367.4,473.8,285.7,346.9,252.2,321.4,351.9,415.3,398.9
259674_at,76.5,17.1,130,121.2,44.4,21.8,156.4,53.4,67.5,9.9,32.1,20.8
259675_at,3247.6,3404.1,2284.4,3633.2,3430.1,2283.8,2888.9,2946.5,1964.6,3630.3,3431.7,2747.5
259676_at,4.2,38.6,8.5,3.5,3.2,12.2,3.8,43.7,8.8,3.2,7.3,5.3
259677_at,433.5,410.6,656.3,555.5,638.5,611.6,675.8,653.4,692.2,672.2,782.3,593.3
259678_at,682.6,575.4,406.2,945,615.1,474,554,792.6,724.4,560.1,646.2,705.9
259679_at,53.2,179.3,95.8,100.4,108.2,55.8,115.8,54.2,67.6,82,132.3,119.4
259680_at,107.3,139.1,50.8,110,105.4,168.4,199.7,163.8,348.1,89.3,135.1,204.4
259681_at,1780.3,1995.5,1685.4,3040.3,3086,3590.4,2401.7,2477.5,1351.6,2441.3,3150.7,2559.4
259682_at,79.2,57.7,46.4,47.4,54.8,125,4.3,59.1,24.4,8.6,93.8,17
259683_at,221.3,265.2,277.3,378,224.3,228.2,227.5,334.7,518.4,269.1,412.4,217.8
259684_at,2.4,1.5,62.8,4.9,4.1,13.2,3.2,12.5,218,1.5,6.7,3.5
259685_at,615.3,451.8,311.4,557,542.1,535,566.4,505.9,571.8,642.7,383.7,388.8
259686_at,63.1,14.7,16.1,77.1,118.6,22.6,136.4,8.7,94.4,93.9,88.8,6.8
259687_at,553.7,547.2,539.7,511.5,472.3,500.4,619.9,601.9,524.5,503.1,368,597.3
259688_at,538.7,441.6,615.6,339.5,296.5,449,605.8,443.8,550.9,298.4,497.8,356.3
259689_x_at,436.3,218.8,372.8,232.8,189.5,219.6,292.7,344,278.8,343.9,301.2,171.2
259690_at,327.6,265.2,320.7,354,286.2,311.4,437.4,274.8,301.6,310.6,395.3,248.1
259691_at,7.7,81.9,88.8,26,25.6,5.9,58.1,61.2,13.1,9.9,14.2,40.1
259692_at,30.9,43.1,111.5,42.9,79.8,9.8,56.8,64.6,154.8,32.2,54.3,64.7
259693_at,6.7,9.8,8.7,31.6,7.9,10.6,4.8,3.9,18,3.6,4.7,4.9
259694_at,68.8,90.9,81.1,47,67,141.1,5.9,28.3,20.7,44,107.9,28.5
259695_at,380.3,356.7,641.3,385.3,562.5,525,405.7,376.9,411.8,415.6,318.3,449.7
259696_at,5,46,18.1,4.7,102,17.7,22.1,41.7,30.1,7.7,30.8,5.8
259697_at,295.3,378.2,159.5,204.8,291.4,121.4,211.7,228.3,377,140.7,185.3,248.2
259698_at,60.3,11.9,15.8,55.2,6.6,51.1,64.6,9.5,40.7,3.4,81.3,44.9
259699_at,9.3,20.6,63.5,12.7,4.9,5.3,8.6,57.1,73.9,8.3,17.4,15.6
259700_at,32.1,182.4,122.2,78.1,123.8,109.5,76,159.3,151.3,117.2,31,154.8
259701_at,292.3,185.9,341.3,343.4,379.9,353,324.3,238.8,285.5,398.9,436.4,526.6
259702_at,68.2,58.3,13.3,18.3,21.1,50.7,24,10.9,84.9,2.8,71.5,17.4
259703_at,12.9,25.6,10.1,50.2,2.2,6.8,47.2,5.8,13.8,16,7.9,13.5
259704_at,427.4,427.8,387.8,264.5,294.4,172.6,351.5,372,394.1,241.2,223.5,310.8
259705_at,177,136.4,262,225.3,148.8,313.8,105.7,111,268.5,186.7,256.7,296.8
259706_at,198.7,166,219.1,336,300,381.2,306.1,245.1,152.7,322.1,309.5,214
259707_at,2355.1,2092.7,1716.8,1553.9,1449.4,1524.4,1728.6,2231.8,2126.4,1441.7,1191,1209.9
259708_at,814.7,802.1,805.2,1033.6,1088.5,461.7,551,549,436.7,750.4,1199.6,1096.7
259709_at,14,8.4,31.9,14.5,52.7,115.8,12.1,71.9,16.8,14.1,111.8,12.1
259710_at,679,609.1,856.8,763.1,783.1,780,723.6,699.9,462.7,766,668.7,791.5
259711_at,90.2,64,44.4,9.8,5.9,91.8,6.7,12.5,28.2,96.3,15.4,46.1
259712_at,1018.4,1095.2,1072.4,1231,1279.4,973.7,935.3,1317.8,1279.9,1121.2,1087.5,1420
259713_at,506,568.9,774.2,718.6,546.1,639.1,592.6,597.3,661,545.1,615.7,799.8
259714_at,33.4,16,13.6,46.3,50.5,32.6,6.7,3.7,81.6,2.8,11.6,7.1
259715_at,219.2,251.9,223.4,112.1,145.1,100.9,292.3,223.4,342.2,207.3,172,302.5
259716_at,341.8,341.5,538.7,246.3,301.7,412,367.4,283.2,505.1,259.5,241.6,565.3
259717_at,607.6,614.5,750.3,594.8,663.6,623.2,646.1,725.7,605.7,615.2,624.5,546.9
259718_at,289.1,392.2,238.4,267.5,267,156,281.1,228.8,414.2,294.5,343.2,332.4
259719_at,3.3,10.6,8.4,46.4,74.3,20.8,4.8,8,15.7,2.1,45.1,6.8
259720_at,7.1,4.5,8.5,8.7,7.8,9.1,5.2,5.2,21.8,3.4,5.9,5.1
259721_at,292.6,231.6,247,527.6,394.7,291.9,323.8,298.9,428.8,590.2,542.1,572.5
259722_at,43.8,111.6,17.7,67.4,3.8,6.3,83.3,29.8,74.9,27.3,13.2,106.6
259723_at,145.2,305.7,250,446.3,357.2,179.2,338.7,361.2,108.8,289.3,389.6,456.7
259724_at,1942.6,1200.5,1226.6,1434.7,1399,854.7,1489.9,1889.5,1079.3,1379.7,823.7,803.1
259725_at,175.9,187.8,299.1,184,123.5,161.2,186.5,167.7,87.6,226.1,184.6,158.1
259726_at,5.4,10,12.1,2.6,3.8,69.7,3.5,7.8,25.2,8,4.4,59.4
259727_at,25588.9,25073.4,30890.3,24452.4,24331.2,35133,24310.1,27422,42813.1,20014.7,20140.3,28860.1
259728_at,17,33.8,22.8,77.4,11,60,3.6,21.1,15.1,56.5,93.2,79.4
259729_at,110.2,82.9,111,5.5,5.7,185.2,40.2,29.1,183.8,80.8,54.4,91
259730_at,64.2,31.5,44.1,92,76.6,6.4,93,30.9,84.4,75,169.9,97.9
259731_at,353.9,482.8,258.7,275.2,244.6,223.1,324.3,631.1,356.9,273,359.4,264.3
259732_at,380.2,278.5,439.1,473.5,409.2,422.1,381.3,317.7,434.6,443.4,393.7,542.7
259733_at,337.2,376.7,431.5,280.8,206.9,334.7,280.6,321.3,322.9,234.6,185.5,220.9
259734_at,137.6,72.7,178.6,162.8,124.6,101.8,126.3,140.8,16.4,218.6,188.8,270.4
259735_at,104.5,8.2,10.6,8.6,48.3,33.4,15.2,45.6,26.1,41.5,117.9,36.2
259736_at,5024.1,4700.9,6707.8,3174,2985.3,3549.6,5858.5,5650,5839.8,3500,2820.1,2886.9
259737_at,496.7,592.6,566.5,802.4,618.2,1044.1,732,482.8,564.4,842.7,565.2,595.8
259738_at,844.4,855.4,961.3,508,419.3,540,758.3,846.1,851.4,396.4,392.6,489.8
259739_at,297.8,248.8,230.3,267.6,320.1,494.8,294.1,221.7,282.4,319.5,266.8,372.8
259740_at,177.2,18.3,29.2,14.9,85.8,113,47.4,39.8,20.4,31.1,111.5,15.1
259741_at,441.8,728.1,586,443.8,476.9,298,711.6,630.2,590.6,297.3,438.5,240.2
259742_at,25.7,32,32.3,82.4,11.6,78.7,18.3,10.7,44.6,31.9,6.6,36.6
259743_at,192.6,197.4,94.2,148,158.3,218,187.9,224.2,212.5,234.6,244.5,187.9
259744_at,57.7,20.4,22.3,13.4,28.2,8.8,77.6,30.1,183.5,46,14.2,8.3
259745_at,412.4,328.1,416.8,379.9,402.2,398,379.8,306.4,323.9,482.8,491.5,574.5
259746_at,8,46.8,24.1,74,10.8,4.8,29,13.7,15.3,17.5,40,35.4
259747_at,209.2,205.5,282.2,120.3,166.6,195.8,264.5,238.2,276.8,186.8,195.2,183.3
259748_at,200.1,125.6,289.3,145.7,161.6,119.7,83.9,207.8,377.1,177,134.8,121.2
259749_at,210.3,255.1,98.8,417.8,441.7,264.3,111.4,275,49.2,427.1,480.8,615.5
259750_at,486.4,285.9,342.6,283.6,232.8,147,332.3,488.7,260.5,147.8,312.1,273.4
259751_at,5447.5,5071.7,4027,1923.5,2367.4,1913,3735.6,4237.3,3212.1,1450.7,1261.4,1361.5
259752_at,1946.8,1140.3,1645.3,3826.3,3713.4,3637,2528.1,2082.2,2513,3523.5,3983,3977.4
259753_at,322.5,468,411.8,336.7,338.2,345.7,263.8,383.8,479.4,339.1,294.9,330.6
259754_at,1173.8,929,1301.9,1125.9,951.5,864.6,1044.6,1117.4,1391.4,1225,827.6,971.3
259755_at,562.5,655.4,356.6,485.8,478,404.4,364.7,590.8,503.4,375.9,387.2,435.1
259756_at,527.2,372.1,723.4,535.4,686.1,592.3,414,435.8,473.2,508,596.5,445.8
259757_at,743.8,846,805.9,2978,3129.5,1028.9,1368.1,1226.2,1267.3,4087.6,3713,3290
259758_s_at,36.4,16.2,8.5,42.7,24.9,46.5,50.8,14.8,10.6,2.8,2.9,38.5
259759_at,237.5,290.5,216.6,331.7,327.3,206.3,380.9,350.3,225.2,444.1,360.6,273.1
259760_at,208.1,253.8,209.3,89.6,224.3,133.2,216.5,280.6,134.5,164.2,174.4,233.6
259761_at,408.3,442.6,496.5,358.8,441.4,426.2,382.4,536.9,376.6,467.9,387.3,584
259762_at,263.7,237.1,234.6,145.1,196.7,164.5,80.5,232.1,232.7,140.5,105.9,196.8
259763_at,180.7,182.2,384.8,188.4,259.3,174.9,255.2,226.1,494.7,213.6,291.6,155.5
259764_at,1013.3,935.8,564.4,1317.6,1322.1,1087.2,1040.2,1054.5,1273.1,1450.4,1482.3,1338.7
259765_at,3751.2,3760.3,3003.5,2086.8,2244.7,1967,4017.1,3328,2626.4,3065.6,3071.4,2637
259766_at,1171.8,1070.5,662.6,1103.8,1133.5,543.3,994.1,556.8,584.2,1130.1,957.7,1007.4
259767_s_at,1905.5,1648.6,2080.2,1528.4,1779.8,1687.5,1889.3,1640.4,1726.3,1548.6,1512.8,1629.6
259768_at,2074.8,2172.4,2501.3,1512.6,1448.5,1179.3,1754.1,2269.7,1527.9,878.2,874.4,1280.6
259769_at,818.8,956.6,1249.9,665.7,603.7,964.8,1065.4,802.5,1347.4,494.9,584.5,754.8
259770_s_at,228.5,304.3,221.6,326.5,406.6,107.9,251.8,275.9,439.3,257.1,301.6,260.1
259771_at,3824,4063.9,3422.4,3239.9,3552.9,2486.4,4360.9,4208.7,3554.1,2591.6,2334.5,2436.8
259772_at,4.3,4.3,22.5,20.1,10.3,3.1,4.8,3.2,15,4,6.5,6.4
259773_at,711.9,636.4,442,153.5,226.3,142.8,586.6,664.1,422.4,149,155.5,144.1
259774_at,248.3,185.5,174.9,150.3,156.7,79.7,117.9,178.9,257.7,124.9,175,223.6
259775_at,648.7,388.9,434.3,666.5,595.3,633.6,449.4,693,683.4,411.5,668.5,626.9
259776_s_at,282.9,381.2,269.2,277.4,265.8,162.5,222.8,272.8,172,187.5,338.6,253.4
259777_at,4.1,78.4,13.2,2.2,16.2,10.2,8.9,8,6.9,2.6,12.8,146.1
259778_at,17.6,9.2,108.5,5.7,30.9,3.3,74.5,1.5,4.7,14.4,41.3,3.8
259779_s_at,5.7,12.7,12.7,3,42.1,11.1,50.9,4.9,18.6,12,5.7,2.9
259780_at,14.9,42.6,126.5,90.8,76.2,5.7,56.4,108.9,100,52.3,54.1,82.4
259781_at,12.7,43.6,9.5,11.1,4.1,16.3,7.2,57.4,12.5,65.8,60.8,16.2
259782_at,5.3,4.3,19.3,33.7,12.6,79.1,52.1,14.5,34,3.5,13.9,132.6
259783_at,633.5,537,276.1,123.4,73.8,164.8,599.4,465.9,349.3,181.8,129.5,106.2
259784_at,213.9,253.1,302.5,185.7,119.5,102.9,320.3,220,288.5,93.8,33.1,95.1
259785_at,39.5,7.3,18,5,3.9,116.7,11.2,5.3,21.3,2.8,8.7,56.5
259786_at,3808.4,4522.5,4101.1,2489.1,2637.3,5685.7,4540.7,4516,4717.1,2457.2,2842.2,2578.9
259787_at,236.9,284.9,169.4,48.6,54.4,5.3,290.2,230,46.1,36,53.9,64.5
259788_at,10982.3,12024.6,13376.8,3032.3,3062.7,6005.3,12669.1,12363.9,13049.4,3132.4,2750.6,2301.4
259789_at,2291.5,2688,2606,597,462.4,658.3,2011.5,2270.6,2977.8,364.5,492.3,740.9
259790_s_at,1043.7,815.9,933.6,310.1,227.7,237.3,395.5,902.1,397.2,191,272.1,244.6
259791_at,1452.7,1095.5,1315.8,1193.4,1017.5,1052.7,1483.9,1419.2,1567.2,842.7,881.8,765.8
259792_at,157.3,254.5,282.9,304.8,229.9,546.8,215.7,246.7,379.6,350.6,465.8,369.2
259793_at,103.6,185.6,151.3,43.6,49.9,198,158.6,171.9,55.4,79,22,13.5
259794_at,23,204.9,168.4,156.3,136.7,84.6,109.1,120.4,15.2,94.4,93.3,89.8
259795_at,36.8,60,58.9,10.8,4.7,32,10,41.1,27.1,15.7,72.5,8.5
259796_at,88.9,118.4,34.6,29.9,99.8,23,41.8,63.3,40.7,113.4,45.4,158.2
259797_at,46.5,22,121.2,3.9,50.2,41.1,5.1,48.3,18.4,3,108.8,30.2
259798_at,120.1,43.9,12.4,40.6,50.9,29.7,55.3,3.5,22.4,24.2,4.4,5.5
259799_at,4.9,8.4,7.9,8,14.4,49,8.2,5.6,11,4.2,10.5,11.9
259800_at,211.4,299.4,439.1,328.2,196.1,385.7,430.4,264.5,389.8,291,233.5,265.3
259801_at,390,400.9,391.8,265.8,189.2,313.9,368.6,448.5,483.3,274.5,303.5,385.8
259802_at,254.1,113.2,151.5,206.9,156.4,259.3,84.2,34,31.4,72.2,89.2,172.4
259803_at,7610.3,7438.5,7430.5,1729.9,1740,2359.7,6102.8,5501.6,6907.7,1619.3,1609.7,1738.3
259804_at,4131.3,3205.2,2643.7,1459.3,1450.3,1038.4,3157.6,2904,3460.5,1223.6,1042,994.7
259805_at,3.5,2.9,7.3,71.8,10.8,65.3,3.1,9.6,27.7,81.7,126.1,314.4
